Order_ID,Order_Date,Customer_ID,Customer_Type,Product,Category,Region,Quantity,Revenue,Profit,Profit Category
1994,05/10/2026,C396,Repeat Customer,Laptop,Electronics,Kolkata,3,"₹255,534","₹21,094",Profit
1995,28/06/2026,C278,Repeat Customer,Skincare Set,Beauty,Delhi,3,"₹11,052","₹4,069",Profit
1996,28/03/2026,C380,New Customer,Laptop,Electronics,Delhi,2,"₹127,374","₹16,188",Profit
1997,21/05/2026,C442,Repeat Customer,Speaker,Electronics,Bangalore,6,"₹69,822","₹13,570",Profit
1998,18/08/2026,C212,Repeat Customer,Makeup Kit,Beauty,Kolkata,6,"₹6,684","₹2,450",Profit
1998,18/08/2026,C212,Repeat Customer,Makeup Kit,Beauty,Kolkata,6,"₹6,684","₹2,450",Profit
1999,06/07/2026,C170,Repeat Customer,Desk,Furniture,Mumbai,2,"₹24,038","₹5,502",Profit
2000,31/07/2026,C338,Repeat Customer,Desk,Furniture,Bangalore,2,"₹22,248","₹4,610",Profit
2001,28/06/2026,C406,Repeat Customer,Kurta,Apparel,Hyderabad,3,"₹2,070",₹702,Profit
2002,19/08/2026,C391,Repeat Customer,Chair,Furniture,Delhi,4,"₹27,020","₹6,696",Profit
2003,14/06/2026,C402,Repeat Customer,Jeans,Apparel,Kolkata,5,"₹5,250","₹1,659",Profit
2004,01/02/2026,C229,Repeat Customer,Skincare Set,Beauty,Delhi,1,"₹3,409","₹1,207",Profit
2005,25/07/2026,C412,Repeat Customer,Jeans,Apparel,Bangalore,5,"₹13,235","₹4,057",Profit
2006,07/12/2026,C061,Repeat Customer,Perfume,Beauty,Mumbai,3,"₹16,395","₹5,337",Profit
2007,22/04/2026,C268,Repeat Customer,T-Shirt,Apparel,Hyderabad,1,₹962,₹310,Profit
2008,07/12/2026,C002,Repeat Customer,T-Shirt,Apparel,Mumbai,3,"₹2,589",₹836,Profit
2009,08/10/2026,C167,Repeat Customer,Chair,Furniture,Chennai,6,"₹47,676","₹8,837",Profit
2010,13/03/2026,C192,Repeat Customer,Shoes,Apparel,Mumbai,4,"₹93,240","₹22,169",Profit
2011,06/12/2026,C205,Repeat Customer,Camera,Electronics,Hyderabad,6,"₹326,394","₹33,932",Profit
2012,27/03/2026,C359,Repeat Customer,Perfume,Beauty,Hyderabad,2,"₹4,538","₹1,587",Profit
2013,16/06/2026,C201,Repeat Customer,Kurta,Apparel,Mumbai,1,"₹1,305",₹403,Profit
2014,07/09/2026,C236,Repeat Customer,T-Shirt,Apparel,Hyderabad,6,"₹6,360","₹1,779",Profit
2015,04/11/2026,C125,Repeat Customer,Cookware Set,Home,Chennai,2,"₹13,296","₹3,317",Profit
2016,20/02/2026,C194,Repeat Customer,Phone,Electronics,Chennai,4,"₹88,100","₹9,755",Profit
2017,25/02/2026,C119,Repeat Customer,Camera,Electronics,Hyderabad,4,"₹170,120","₹23,618",Profit
2018,26/01/2026,C039,Repeat Customer,Makeup Kit,Beauty,Bangalore,5,"₹19,240","₹7,067",Profit
2019,17/02/2026,C305,Repeat Customer,Smartwatch,Electronics,Hyderabad,3,"₹17,319","₹3,289",Profit
2020,03/10/2026,C338,Repeat Customer,Desk,Furniture,Kolkata,2,"₹18,542","₹4,745",Profit
2021,04/03/2026,C309,Repeat Customer,Makeup Kit,Beauty,Chennai,5,"₹18,825","₹6,270",Profit
2022,28/06/2026,C242,Repeat Customer,Microwave,Home,Chennai,3,"₹34,317","₹6,303",Profit
2023,03/12/2026,C198,Repeat Customer,Cookware Set,Home,Bangalore,3,"₹10,554","₹2,402",Profit
2024,19/03/2026,C437,New Customer,Perfume,Beauty,Kolkata,3,"₹8,061","₹3,170",Profit
2025,04/02/2026,C262,Repeat Customer,Camera,Electronics,Hyderabad,4,"₹228,520","₹31,871",Profit
2026,03/08/2026,C248,Repeat Customer,Tablet,Electronics,Delhi,5,"₹148,175","₹23,108",Profit
2027,26/04/2026,C012,Repeat Customer,Skincare Set,Beauty,Chennai,4,"₹6,376","₹2,017",Profit
2028,04/05/2026,C179,Repeat Customer,Skincare Set,Beauty,Bangalore,2,"₹54,340","₹17,816",Profit
2029,27/05/2026,C198,Repeat Customer,Phone,Electronics,Delhi,0,"₹21,960","₹2,655",Profit
2030,06/03/2026,C208,Repeat Customer,Camera,Electronics,Pune,6,"₹392,940","₹62,716",Profit
2031,28/02/2026,C285,Repeat Customer,Vacuum Cleaner,Home,Pune,2,"₹19,270","₹3,659",Profit
2032,05/01/2026,C262,Repeat Customer,Shoes,Apparel,Kolkata,1,"₹3,353",₹896,Profit
2033,15/06/2026,C306,Repeat Customer,Blender,Home,Chennai,2,"₹6,186","₹1,379",Profit
2034,14/04/2026,C391,Repeat Customer,Blender,Home,Mumbai,5,"₹21,380","₹5,066",Profit
2035,07/09/2026,C409,Repeat Customer,Table,Furniture,Mumbai,2,"₹34,636","₹6,626",Profit
2036,06/12/2026,C367,Repeat Customer,Skincare Set,Beauty,Hyderabad,2,"₹3,062","₹1,026",Profit
2037,24/05/2026,C472,Repeat Customer,Chair,Furniture,Delhi,1,"₹7,354","₹1,557",Profit
2038,01/12/2026,C010,Repeat Customer,Skincare Set,Beauty,Delhi,4,"₹6,056","₹1,851",Profit
2039,28/05/2026,C105,Repeat Customer,Headphones,Electronics,Pune,6,"₹41,424","₹6,571",Profit
2040,25/01/2026,UNKNOWN,Repeat Customer,Camera,Electronics,Kolkata,5,"₹262,740","₹29,188",Profit
2041,05/06/2026,C325,Repeat Customer,Smartwatch,Electronics,Bangalore,2,"₹21,966","₹3,956",Profit
2042,23/02/2026,C447,Repeat Customer,Cookware Set,Home,Pune,4,"₹29,364","₹7,081",Profit
2043,31/05/2026,C128,Repeat Customer,Perfume,Beauty,Hyderabad,1,"₹1,951",₹659,Profit
2044,22/04/2026,C462,Repeat Customer,Desk,Furniture,Chennai,3,"₹28,899","₹6,256",Profit
2045,20/02/2026,C035,Repeat Customer,Jeans,Apparel,Kolkata,3,"₹3,492",₹943,Profit
2046,15/02/2026,C465,Repeat Customer,Table,Furniture,Kolkata,2,"₹27,216","₹5,138",Profit
2047,14/03/2026,C184,Repeat Customer,Shoes,Apparel,Mumbai,6,"₹16,140","₹3,929",Profit
2048,08/08/2026,C053,Repeat Customer,Sofa,Furniture,Bangalore,3,"₹118,266","₹23,609",Profit
2049,07/05/2026,C248,Repeat Customer,Sofa,Furniture,Mumbai,3,"₹131,217","₹19,840",Profit
2050,05/03/2026,C136,Repeat Customer,Skincare Set,Beauty,Not Specified,5,"₹15,930","₹5,208",Profit
2051,19/03/2026,C148,Repeat Customer,Sofa,Furniture,Pune,2,"₹48,812","₹10,001",Profit
2052,04/11/2026,C155,Repeat Customer,Makeup Kit,Beauty,Kolkata,1,"₹4,370","₹1,703",Profit
2053,26/02/2026,C404,Repeat Customer,Vacuum Cleaner,Home,Hyderabad,1,"₹13,099","₹3,113",Profit
2054,28/01/2026,C265,Repeat Customer,Blender,Home,Kolkata,2,"₹5,428",₹951,Profit
2055,30/05/2026,C158,Repeat Customer,Jeans,Apparel,Hyderabad,5,"₹12,115","₹3,683",Profit
2056,02/11/2026,C306,Repeat Customer,Vacuum Cleaner,Home,Delhi,4,"₹44,712","₹7,384",Profit
2057,13/04/2026,C367,Repeat Customer,Table,Furniture,Chennai,2,"₹26,694","₹6,363",Profit
2058,05/03/2026,C141,Repeat Customer,Camera,Electronics,Delhi,2,"₹65,856","₹8,436",Profit
2059,03/11/2026,C219,Repeat Customer,Bookshelf,Furniture,Mumbai,1,"₹5,421","₹1,136",Profit
2060,14/01/2026,C063,Repeat Customer,Smartwatch,Electronics,Delhi,3,"₹54,066","₹11,789",Profit
2061,06/03/2026,C093,Repeat Customer,Makeup Kit,Beauty,Chennai,3,"₹11,115","₹3,848",Profit
2062,30/05/2026,C350,Repeat Customer,Table,Furniture,Delhi,6,"₹89,238","₹22,290",Profit
2063,13/01/2026,C093,Repeat Customer,Kurta,Apparel,Pune,6,"₹6,726","₹2,168",Profit
2064,06/11/2026,C262,Repeat Customer,Shoes,Apparel,Delhi,3,"₹16,584","₹5,171",Profit
2065,26/02/2026,C365,Repeat Customer,Desk,Furniture,Delhi,5,"₹45,625","₹8,862",Profit
2066,30/06/2026,C054,Repeat Customer,Laptop,Electronics,Bangalore,2,"₹88,918","₹8,053",Profit
2067,05/10/2026,C278,Repeat Customer,Sofa,Furniture,Chennai,1,"₹24,985","₹4,654",Profit
2068,05/08/2026,C136,Repeat Customer,Bookshelf,Furniture,Mumbai,4,"₹32,280","₹7,623",Profit
2069,24/03/2026,C473,Repeat Customer,Speaker,Electronics,Bangalore,1,"₹8,854","₹1,575",Profit
2070,15/07/2026,C248,Repeat Customer,T-Shirt,Apparel,Mumbai,5,"₹3,125",₹989,Profit
2071,08/06/2026,C406,Repeat Customer,Kurta,Apparel,Delhi,3,"₹5,628","₹1,770",Profit
2072,18/05/2026,C272,Repeat Customer,Headphones,Electronics,Pune,2,"₹5,486","₹1,277",Profit
2073,05/09/2026,C025,Repeat Customer,Laptop,Electronics,Delhi,1,"₹47,679","₹7,912",Profit
2074,18/06/2026,C315,Repeat Customer,Vacuum Cleaner,Home,Kolkata,3,"₹37,596","₹8,231",Profit
2075,14/08/2026,C470,Repeat Customer,Perfume,Beauty,Chennai,2,"₹3,630","₹1,095",Profit
2076,01/06/2026,C304,Repeat Customer,Tablet,Electronics,Delhi,5,"₹148,155","₹21,574",Profit
2077,01/12/2026,C412,Repeat Customer,T-Shirt,Apparel,Chennai,0,"₹1,004",₹321,Profit
2078,28/06/2026,C443,Repeat Customer,Chair,Furniture,Kolkata,5,"₹440,700","₹91,851",Profit
2079,05/10/2026,C120,Repeat Customer,T-Shirt,Apparel,Mumbai,2,"₹2,328",₹789,Profit
2080,07/03/2026,C114,Repeat Customer,Vacuum Cleaner,Home,Kolkata,4,"₹27,600","₹4,647",Profit
2081,05/07/2026,C306,Repeat Customer,Blender,Home,Pune,2,"₹5,860","₹1,153",Profit
2082,15/04/2026,C218,Repeat Customer,T-Shirt,Apparel,Pune,3,"₹3,435",₹860,Profit
2083,04/07/2026,C421,Repeat Customer,Perfume,Beauty,Delhi,5,"₹23,160","₹8,182",Profit
2084,21/06/2026,C447,Repeat Customer,Kurta,Apparel,Kolkata,2,"₹3,704","₹1,138",Profit
2085,01/01/2026,C184,Repeat Customer,Jeans,Apparel,Hyderabad,2,"₹1,784",₹557,Profit
2086,15/03/2026,C124,Repeat Customer,Sofa,Furniture,Hyderabad,3,"₹99,966","₹19,318",Profit
2087,05/12/2026,C396,Repeat Customer,Vacuum Cleaner,Home,Bangalore,6,"₹47,679","₹16,448",Profit
2088,27/01/2026,C141,Repeat Customer,Bookshelf,Furniture,Mumbai,1,"₹5,343","₹1,372",Profit
2088,27/01/2026,C141,Repeat Customer,Bookshelf,Furniture,Mumbai,1,"₹5,343","₹1,372",Profit
2089,08/10/2026,C412,Repeat Customer,Blender,Home,Kolkata,6,"₹28,770","₹5,713",Profit
2090,04/02/2026,C226,Repeat Customer,Jeans,Apparel,Pune,1,"₹9,930","₹2,528",Profit
2091,13/08/2026,C338,Repeat Customer,Table,Furniture,Pune,4,"₹59,476","₹14,974",Profit
2092,19/04/2026,C051,Repeat Customer,Tablet,Electronics,Hyderabad,4,"₹108,804","₹11,682",Profit
2093,16/02/2026,C314,Repeat Customer,Desk,Furniture,Mumbai,1,"₹11,190","₹2,710",Profit
2093,16/02/2026,C314,Repeat Customer,Desk,Furniture,Mumbai,1,"₹11,190","₹2,710",Profit
2094,13/02/2026,C239,Repeat Customer,Chair,Furniture,Mumbai,6,"₹50,430","₹12,277",Profit
2095,18/06/2026,C292,New Customer,Chair,Furniture,Kolkata,1,"₹7,006","₹1,804",Profit
2096,22/05/2026,C086,Repeat Customer,Headphones,Electronics,Hyderabad,2,"₹15,758","₹3,361",Profit
2097,13/01/2026,C379,Repeat Customer,Skincare Set,Beauty,Bangalore,3,"₹4,119","₹1,364",Profit
2098,31/01/2026,C436,Repeat Customer,Table,Furniture,Chennai,3,"₹41,178","₹8,618",Profit
2099,14/06/2026,C116,Repeat Customer,Microwave,Home,Chennai,3,"₹44,640","₹7,142",Profit
2100,25/06/2026,C051,Repeat Customer,Speaker,Electronics,Chennai,5,"₹48,865","₹10,372",Profit
2101,08/11/2026,C012,Repeat Customer,Jeans,Apparel,Hyderabad,3,"₹5,013","₹1,618",Profit
2102,20/08/2026,C322,Repeat Customer,Jacket,Apparel,Chennai,2,"₹7,852","₹2,425",Profit
2103,19/05/2026,C306,Repeat Customer,Microwave,Home,Kolkata,6,"₹33,630","₹5,782",Profit
2104,13/08/2026,C270,Repeat Customer,Sofa,Furniture,Bangalore,3,"₹83,325","₹17,969",Profit
2105,19/06/2026,C122,Repeat Customer,Jacket,Apparel,Bangalore,5,"₹14,635","₹3,843",Profit
2106,19/04/2026,C203,Repeat Customer,Smartwatch,Electronics,Bangalore,2,"₹35,612","₹6,493",Profit
2107,08/02/2026,C297,Repeat Customer,Shoes,Apparel,Chennai,1,"₹1,679",₹405,Profit
2108,08/09/2026,C250,Repeat Customer,Bookshelf,Furniture,Kolkata,1,"₹10,044","₹2,335",Profit
2109,02/02/2026,C476,Repeat Customer,Camera,Electronics,Mumbai,3,"₹47,679","₹10,816",Profit
2110,01/11/2026,C070,Repeat Customer,Makeup Kit,Beauty,Delhi,2,"₹8,448","₹2,543",Profit
2111,16/05/2026,C359,Repeat Customer,Bookshelf,Furniture,Pune,1,"₹11,008","₹2,089",Profit
2112,07/12/2026,C212,Repeat Customer,Kurta,Apparel,Mumbai,1,"₹1,044",₹314,Profit
2113,23/06/2026,C227,Repeat Customer,Desk,Furniture,Hyderabad,4,"₹36,140","₹7,471",Profit
2114,03/07/2026,C367,Repeat Customer,Shoes,Apparel,Mumbai,2,"₹9,486","₹2,237",Profit
2115,02/01/2026,C357,Repeat Customer,T-Shirt,Apparel,Delhi,1,₹938,₹277,Profit
2116,28/02/2026,C479,Repeat Customer,Blender,Home,Delhi,2,"₹3,066",₹609,Profit
2117,15/07/2026,C068,Repeat Customer,Laptop,Electronics,Kolkata,1,"₹47,679","₹5,967",Profit
2118,19/04/2026,C053,Repeat Customer,Shoes,Apparel,Chennai,3,"₹11,616","₹3,376",Profit
2119,07/11/2026,C368,Repeat Customer,Tablet,Electronics,Pune,4,"₹95,516","₹13,939",Profit
2120,13/06/2026,C284,Repeat Customer,Makeup Kit,Beauty,Not Specified,3,"₹12,348","₹3,721",Profit
2121,29/04/2026,C141,Repeat Customer,Speaker,Electronics,Kolkata,2,"₹15,424","₹2,493",Profit
2122,21/03/2026,C044,Repeat Customer,Table,Furniture,Delhi,4,"₹69,184","₹16,350",Profit
2123,08/04/2026,C048,Repeat Customer,Smartwatch,Electronics,Mumbai,5,"₹91,285","₹18,358",Profit
2124,01/04/2026,C446,Repeat Customer,Sofa,Furniture,Delhi,6,"₹216,942","₹35,159",Profit
2125,28/03/2026,C102,Repeat Customer,Perfume,Beauty,Hyderabad,2,"₹2,974",₹991,Profit
2126,28/01/2026,C166,Repeat Customer,Laptop,Electronics,Delhi,2,"₹87,898","₹11,240",Profit
2127,29/01/2026,C119,Repeat Customer,Microwave,Home,Delhi,4,"₹24,952","₹4,235",Profit
2128,04/12/2026,C185,Repeat Customer,Headphones,Electronics,Chennai,4,"₹14,412","₹2,748",Profit
2129,22/06/2026,C036,Repeat Customer,Camera,Electronics,Kolkata,1,"₹29,300","₹4,536",Profit
2130,31/03/2026,C262,Repeat Customer,Desk,Furniture,Bangalore,2,"₹25,410","₹5,898",Profit
2131,16/04/2026,C035,Repeat Customer,Tablet,Electronics,Delhi,1,"₹25,474","₹3,368",Profit
2132,27/05/2026,C403,Repeat Customer,Shoes,Apparel,Hyderabad,2,"₹9,594",₹494,Profit
2133,21/07/2026,C122,Repeat Customer,Microwave,Home,Mumbai,3,"₹17,142","₹2,987",Profit
2134,02/12/2026,C266,Repeat Customer,Blender,Home,Bangalore,3,"₹10,017",₹0,Profit
2135,03/03/2026,C442,Repeat Customer,Skincare Set,Beauty,Hyderabad,1,"₹2,271",₹681,Profit
2136,05/07/2026,C325,Repeat Customer,Laptop,Electronics,Kolkata,5,"₹204,485","₹17,820",Profit
2137,05/03/2026,C262,Repeat Customer,Microwave,Home,Hyderabad,5,"₹62,665","₹11,095",Profit
2138,14/08/2026,C166,Repeat Customer,Phone,Electronics,Delhi,0,"₹51,106","₹7,070",Profit
2139,15/07/2026,C175,Repeat Customer,Cookware Set,Home,Kolkata,6,"₹24,732","₹4,731",Profit
2140,01/05/2026,C339,New Customer,Laptop,Electronics,Chennai,5,"₹373,970","₹36,276",Profit
2141,03/09/2026,C479,Repeat Customer,Blender,Home,Delhi,2,"₹4,128",₹830,Profit
2142,29/06/2026,C333,New Customer,Jeans,Apparel,Mumbai,3,"₹4,767","₹1,267",Profit
2143,20/04/2026,C274,Repeat Customer,Skincare Set,Beauty,Chennai,6,"₹9,138","₹3,631",Profit
2144,01/08/2026,C375,Repeat Customer,Smartwatch,Electronics,Kolkata,2,"₹36,032","₹5,631",Profit
2145,15/02/2026,C242,Repeat Customer,Blender,Home,Hyderabad,4,"₹18,048","₹3,972",Profit
2146,05/06/2026,C035,Repeat Customer,T-Shirt,Apparel,Not Specified,3,"₹2,076",₹524,Profit
2147,28/02/2026,C276,New Customer,Desk,Furniture,Kolkata,1,"₹13,047","₹2,906",Profit
2148,17/03/2026,C472,Repeat Customer,Kurta,Apparel,Bangalore,4,"₹3,648","₹1,012",Profit
2149,27/07/2026,C089,Repeat Customer,Skincare Set,Beauty,Mumbai,6,"₹9,900","₹3,006",Profit
2150,13/04/2026,C355,New Customer,Makeup Kit,Beauty,Chennai,4,"₹12,972","₹4,034",Profit
2151,31/05/2026,C107,Repeat Customer,Sofa,Furniture,Hyderabad,1,"₹18,312","₹3,531",Profit
2152,24/01/2026,C265,Repeat Customer,Shoes,Apparel,Pune,1,"₹5,327","₹1,484",Profit
2153,26/01/2026,C051,Repeat Customer,Sofa,Furniture,Mumbai,3,"₹53,085","₹8,655",Profit
2154,01/04/2026,C237,Repeat Customer,Shoes,Apparel,Chennai,1,"₹2,659",₹850,Profit
2155,14/07/2026,C390,Repeat Customer,Jacket,Apparel,Pune,1,"₹4,572","₹1,484",Profit
2156,29/03/2026,C183,Repeat Customer,Perfume,Beauty,Kolkata,1,"₹5,356","₹1,918",Profit
2157,17/04/2026,C337,Repeat Customer,Perfume,Beauty,Not Specified,0,"₹2,563",₹942,Profit
2158,28/03/2026,C401,Repeat Customer,Perfume,Beauty,Kolkata,5,"₹25,250","₹7,965",Profit
2159,17/03/2026,C462,Repeat Customer,T-Shirt,Apparel,Kolkata,1,₹486,₹148,Profit
2160,24/06/2026,C122,Repeat Customer,Camera,Electronics,Chennai,2,"₹55,930","₹5,720",Profit
2161,19/01/2026,C208,Repeat Customer,Cookware Set,Home,Hyderabad,5,"₹44,800","₹11,402",Profit
2162,05/09/2026,C075,Repeat Customer,Camera,Electronics,Mumbai,6,"₹325,524","₹49,989",Profit
2163,04/10/2026,C479,Repeat Customer,Sofa,Furniture,Delhi,5,"₹207,605","₹42,970",Profit
2164,29/07/2026,C462,Repeat Customer,Chair,Furniture,Mumbai,5,"₹28,515","₹6,387",Profit
2165,25/05/2026,C266,Repeat Customer,Tablet,Electronics,Bangalore,5,"₹130,205","₹18,996",Profit
2166,19/04/2026,C421,Repeat Customer,Desk,Furniture,Bangalore,6,"₹34,482","₹8,446",Profit
2167,16/01/2026,C262,Repeat Customer,Phone,Electronics,Bangalore,1,"₹13,790","₹1,153",Profit
2168,04/11/2026,C314,Repeat Customer,Sofa,Furniture,Mumbai,2,"₹88,238","₹18,308",Profit
2169,28/03/2026,C051,Repeat Customer,Smartwatch,Electronics,Chennai,5,"₹64,190","₹11,644",Profit
2170,14/05/2026,C389,Repeat Customer,Kurta,Apparel,Chennai,2,"₹2,666",₹724,Profit
2171,25/03/2026,C067,Repeat Customer,Chair,Furniture,Mumbai,3,"₹18,105","₹3,635",Profit
2172,30/06/2026,C413,Repeat Customer,Table,Furniture,Pune,2,"₹34,340","₹7,064",Profit
2173,08/02/2026,C396,Repeat Customer,Shoes,Apparel,Bangalore,2,"₹9,812","₹2,553",Profit
2174,27/01/2026,C365,Repeat Customer,Jacket,Apparel,Chennai,4,"₹7,744","₹1,980",Profit
2175,08/01/2026,C018,Repeat Customer,Laptop,Electronics,Mumbai,2,"₹94,534","₹8,584",Profit
2176,23/02/2026,C155,Repeat Customer,Laptop,Electronics,Pune,4,"₹339,088","₹31,522",Profit
2177,07/09/2026,C140,Repeat Customer,Speaker,Electronics,Bangalore,4,"₹45,848","₹7,240",Profit
2178,08/09/2026,C188,Repeat Customer,Table,Furniture,Delhi,3,"₹48,264","₹11,844",Profit
2179,22/05/2026,C049,Repeat Customer,Tablet,Electronics,Pune,3,"₹109,113","₹17,294",Profit
2180,08/11/2026,UNKNOWN,Repeat Customer,Camera,Electronics,Kolkata,5,"₹345,405","₹42,283",Profit
2181,03/08/2026,C273,Repeat Customer,Laptop,Electronics,Hyderabad,1,"₹72,030","₹9,411",Profit
2182,16/01/2026,C155,Repeat Customer,Microwave,Home,Mumbai,2,"₹21,418","₹3,316",Profit
2183,02/11/2026,C205,Repeat Customer,Chair,Furniture,Bangalore,6,"₹51,564","₹10,213",Profit
2184,24/04/2026,C235,Repeat Customer,Speaker,Electronics,Kolkata,1,"₹10,804","₹2,047",Profit
2185,04/09/2026,C303,Repeat Customer,Kurta,Apparel,Bangalore,5,"₹9,155","₹3,159",Profit
2186,08/07/2026,C260,Repeat Customer,Table,Furniture,Hyderabad,2,"₹26,684","₹6,907",Profit
2187,07/09/2026,C454,Repeat Customer,Smartwatch,Electronics,Hyderabad,6,"₹96,372","₹15,149",Profit
2188,18/03/2026,C250,Repeat Customer,Bookshelf,Furniture,Pune,1,"₹5,565","₹1,048",Profit
2189,06/10/2026,C479,Repeat Customer,Shoes,Apparel,Pune,5,"₹23,880","₹5,876",Profit
2190,31/05/2026,C428,Repeat Customer,Blender,Home,Pune,2,"₹9,028","₹1,449",Profit
2191,19/02/2026,C113,Repeat Customer,Desk,Furniture,Delhi,5,"₹29,680","₹6,451",Profit
2192,23/03/2026,C464,Repeat Customer,Bookshelf,Furniture,Hyderabad,4,"₹20,420","₹3,956",Profit
2193,22/05/2026,C056,Repeat Customer,Microwave,Home,Chennai,2,"₹15,656","₹2,520",Profit
2194,08/01/2026,C412,Repeat Customer,Table,Furniture,Mumbai,1,"₹19,944","₹4,855",Profit
2195,22/01/2026,C198,Repeat Customer,T-Shirt,Apparel,Chennai,3,"₹3,441","₹1,191",Profit
2196,01/10/2026,C442,Repeat Customer,Camera,Electronics,Kolkata,2,"₹61,012","₹7,798",Profit
2197,24/01/2026,C439,Repeat Customer,Tablet,Electronics,Hyderabad,1,"₹30,532","₹4,647",Profit
2198,07/03/2026,C406,Repeat Customer,Smartwatch,Electronics,Pune,1,"₹9,736","₹2,064",Profit
2199,16/03/2026,C398,New Customer,Sofa,Furniture,Delhi,2,"₹60,130","₹10,997",Profit
2200,13/02/2026,C155,Repeat Customer,Table,Furniture,Chennai,4,"₹45,480","₹8,550",Profit
2201,08/12/2026,C044,Repeat Customer,Sofa,Furniture,Bangalore,1,"₹40,184","₹6,643",Profit
2202,05/09/2026,C212,Repeat Customer,Makeup Kit,Beauty,Mumbai,2,"₹5,424",₹0,Profit
2203,13/01/2026,C089,Repeat Customer,Bookshelf,Furniture,Chennai,3,"₹16,284","₹3,877",Profit
2204,13/08/2026,C359,Repeat Customer,Vacuum Cleaner,Home,Chennai,3,"₹22,917","₹5,419",Profit
2205,16/01/2026,C183,Repeat Customer,Jeans,Apparel,Mumbai,4,"₹7,028","₹2,406",Profit
2206,28/03/2026,C476,Repeat Customer,Perfume,Beauty,Mumbai,1,"₹1,290",₹426,Profit
2207,16/02/2026,C322,Repeat Customer,Chair,Furniture,Chennai,4,"₹31,400","₹6,182",Profit
2208,27/05/2026,C412,Repeat Customer,Jacket,Apparel,Kolkata,1,"₹4,016","₹1,209",Profit
2209,31/01/2026,C070,Repeat Customer,Speaker,Electronics,Hyderabad,5,"₹51,260","₹11,232",Profit
2210,23/06/2026,C436,Repeat Customer,Vacuum Cleaner,Home,Pune,6,"₹99,186","₹22,728",Profit
2211,25/07/2026,C456,Repeat Customer,Camera,Electronics,Pune,2,"₹106,710","₹11,183",Profit
2212,25/03/2026,C249,Repeat Customer,Makeup Kit,Beauty,Delhi,3,"₹10,503","₹3,576",Profit
2213,06/05/2026,C306,Repeat Customer,Cookware Set,Home,Hyderabad,3,"₹14,817",₹0,Profit
2214,05/09/2026,C391,Repeat Customer,Table,Furniture,Mumbai,5,"₹90,825","₹21,134",Profit
2214,05/09/2026,C391,Repeat Customer,Table,Furniture,Mumbai,5,"₹90,825","₹21,134",Profit
2215,07/05/2026,C089,Repeat Customer,Vacuum Cleaner,Home,Chennai,3,"₹44,601","₹7,542",Profit
2216,19/05/2026,C253,Repeat Customer,Vacuum Cleaner,Home,Kolkata,1,"₹7,272","₹1,614",Profit
2217,02/07/2026,C208,Repeat Customer,Headphones,Electronics,Chennai,2,"₹11,662","₹2,852",Profit
2218,14/04/2026,UNKNOWN,Repeat Customer,Bookshelf,Furniture,Kolkata,6,"₹46,950","₹8,784",Profit
2219,04/08/2026,C192,Repeat Customer,Phone,Electronics,Kolkata,1,"₹27,735","₹2,978",Profit
2220,06/02/2026,UNKNOWN,Repeat Customer,Table,Furniture,Bangalore,6,"₹116,736","₹29,417",Profit
2221,17/03/2026,C012,Repeat Customer,Smartwatch,Electronics,Mumbai,2,"₹6,586",₹0,Profit
2222,31/07/2026,C070,Repeat Customer,Perfume,Beauty,Bangalore,3,"₹9,063","₹3,103",Profit
2223,29/04/2026,C473,Repeat Customer,Shoes,Apparel,Kolkata,3,"₹17,007","₹4,589",Profit
2224,17/02/2026,C271,Repeat Customer,Shoes,Apparel,Chennai,1,"₹2,059",₹516,Profit
2225,02/09/2026,C474,Repeat Customer,Cookware Set,Home,Mumbai,4,"₹21,044","₹4,551",Profit
2226,03/07/2026,C227,Repeat Customer,Makeup Kit,Beauty,Kolkata,3,"₹12,234",₹0,Profit
2227,18/06/2026,C158,Repeat Customer,Table,Furniture,Kolkata,1,"₹11,363","₹2,525",Profit
2228,28/05/2026,C256,Repeat Customer,Smartwatch,Electronics,Pune,6,"₹31,236","₹5,352",Profit
2229,07/01/2026,C230,Repeat Customer,Vacuum Cleaner,Home,Pune,2,"₹9,086","₹1,846",Profit
2230,31/07/2026,C053,Repeat Customer,Speaker,Electronics,Mumbai,2,"₹5,014",₹922,Profit
2231,05/03/2026,C322,Repeat Customer,Phone,Electronics,Hyderabad,3,"₹115,095","₹15,280",Profit
2232,08/06/2026,C115,Repeat Customer,Makeup Kit,Beauty,Hyderabad,3,"₹13,437","₹4,447",Profit
2233,08/02/2026,C309,Repeat Customer,Jacket,Apparel,Chennai,6,"₹13,164","₹4,594",Profit
2234,01/07/2026,C325,Repeat Customer,Microwave,Home,Mumbai,2,"₹16,880","₹2,555",Profit
2235,26/06/2026,C075,Repeat Customer,T-Shirt,Apparel,Pune,2,"₹1,244",₹425,Profit
2236,20/05/2026,C035,Repeat Customer,Desk,Furniture,Delhi,2,"₹15,454","₹3,514",Profit
2237,31/05/2026,C396,Repeat Customer,Tablet,Electronics,Bangalore,4,"₹94,152",₹0,Profit
2238,04/11/2026,C242,Repeat Customer,Laptop,Electronics,Hyderabad,3,"₹128,046","₹17,808",Profit
2239,06/05/2026,C034,Repeat Customer,Makeup Kit,Beauty,Hyderabad,5,"₹12,610","₹4,468",Profit
2240,05/10/2026,C479,Repeat Customer,Kurta,Apparel,Bangalore,6,"₹10,974","₹2,967",Profit
